open;high;low;close;volume;marketCap;timestamp
3.7228200136;3.7509300181;3.7061510326;3.7201579486;806614.4131278826;139970342.53894234;"2023-03-27T23:59:59.999Z"
3.7178281383;3.7541788586;3.676935814;3.7041604255;833642.5252561454;139407625.6922672;"2023-03-27T23:59:59.999Z"
3.7032493099;3.7659480277;3.6855361418;3.7559256963;864617.5009778243;141319689.03330114;"2023-03-27T23:59:59.999Z"
3.738277178;3.7494834383;3.67736774;3.7142365862;945480.1088442141;139710847.4818095;"2023-03-27T23:59:59.999Z"
3.7142520708;3.7209838219;3.6888556508;3.7111482408;969979.4755358225;139622457.6283064;"2023-03-27T23:59:59.999Z"
3.7124927084;3.7904392779;3.694403973;3.7401517731;1006739.676607488;140726379.52295834;"2023-03-27T23:59:59.999Z"
3.7401653489;3.7562610489;3.6811513356;3.6914268031;1035862.3990974089;138989570.618658;"2023-03-27T23:59:59.999Z"
3.7067214712;3.7061272907;3.6798663892;3.6803759856;1017265.7848668088;138606783.25159073;"2023-03-28T23:59:59.999Z"
3.6945839574;3.712395628;3.6686850257;3.709281086;986321.7294185226;139542474.40754253;"2023-03-28T23:59:59.999Z"
3.7092039152;3.7096124569;3.6811418213;3.68146817;916363.7783551979;138489349.7850197;"2023-03-28T23:59:59.999Z"
3.6815211808;3.6937793094;3.634294427;3.634294427;852063.5474948833;136756774.06875116;"2023-03-28T23:59:59.999Z"
3.6501971516;3.6528829741;3.6312148755;3.6523142131;790574.2208279407;137376178.45939243;"2023-03-28T23:59:59.999Z"
3.6371904155;3.6689815036;3.6371904155;3.6573904629;700267.276957493;137565657.33025366;"2023-03-28T23:59:59.999Z"
3.6581964206;3.6916538521;3.6581964206;3.6777327078;628177.9503124983;138321892.04015768;"2023-03-28T23:59:59.999Z"
3.6777658241;3.6916501079;3.6590540721;3.6590540721;562271.6880141514;137889108.93772846;"2023-03-28T23:59:59.999Z"
3.6593468418;3.7621224473;3.6504008453;3.7311315484;549493.9227228052;140299607.10972136;"2023-03-28T23:59:59.999Z"
3.74723689;3.7485137166;3.7195349723;3.7363848798;544474.0810967883;140589393.3769039;"2023-03-28T23:59:59.999Z"
3.7361606895;3.7343407184;3.7090310785;3.7240359438;543867.7919302395;140229637.33195278;"2023-03-28T23:59:59.999Z"
3.7239159056;3.7534452763;3.7070975873;3.7530207982;533955.5802210115;141248122.94816464;"2023-03-28T23:59:59.999Z"
3.7660325371;3.7670326243;3.7129398918;3.735004843;525740.2627288045;140664162.5753561;"2023-03-28T23:59:59.999Z"
3.709740191;3.7300094928;3.7076029182;3.7262884049;517422.1563122463;139973686.8311249;"2023-03-28T23:59:59.999Z"
3.7152350125;3.798572549;3.7118425789;3.7564333114;529554.9487418864;141523528.37111726;"2023-03-28T23:59:59.999Z"
3.7726110275;3.776115493;3.7292153052;3.7440777404;486137.49313025;141020774.8985175;"2023-03-28T23:59:59.999Z"
3.7450798008;3.7698383042;3.7260441654;3.7504539855;504033.9217450568;141171485.43584982;"2023-03-28T23:59:59.999Z"
3.7516224468;3.796840757;3.7425233234;3.7561780823;526369.5814823753;141192596.895769;"2023-03-28T23:59:59.999Z"
3.771614197;3.8009247699;3.7428471944;3.8009247699;509977.5576412446;143055459.06852975;"2023-03-28T23:59:59.999Z"
3.8028426206;3.8074407045;3.7563250337;3.7906541221;499493.6029485795;142700471.924837;"2023-03-28T23:59:59.999Z"
3.779465258;3.781467383;3.7521634113;3.769222068;410789.4339814985;141705274.30862197;"2023-03-28T23:59:59.999Z"
3.7517024175;3.7620592167;3.7393177792;3.7560023173;448731.8426989971;141230777.01600587;"2023-03-28T23:59:59.999Z"
3.7555702707;3.7726923496;3.7298097015;3.7468323564;412735.0808053262;140951326.40455675;"2023-03-28T23:59:59.999Z"
3.7306574577;3.7804307468;3.7306574577;3.7743489805;431107.256945817;141999431.50691926;"2023-03-28T23:59:59.999Z"
3.7582515134;3.8248756828;3.7554825002;3.8248756828;481946.5249874478;144028689.27050367;"2023-03-29T23:59:59.999Z"
3.8248847608;3.8305082186;3.7755032542;3.7765313732;532179.2779487902;142039442.2334214;"2023-03-29T23:59:59.999Z"
3.7765428351;3.7968841392;3.7749850598;3.7782525403;584301.0990542327;142007921.28023785;"2023-03-29T23:59:59.999Z"
3.777858038;3.8177212156;3.777858038;3.7985111699;600219.0301840282;142877845.27997404;"2023-03-29T23:59:59.999Z"
3.8167747213;3.8182790392;3.7918705246;3.8165051477;678378.2703204782;143623599.94802493;"2023-03-29T23:59:59.999Z"
3.7980550189;3.820205291;3.7886352579;3.7886352579;746137.2503388723;142418268.17040247;"2023-03-29T23:59:59.999Z"
3.8049584617;3.8459326364;3.7746210431;3.8451850356;790727.7199762339;144524482.79248077;"2023-03-29T23:59:59.999Z"
3.8469220886;3.8657290053;3.7779748362;3.8224573762;836075.0506551778;143942263.54789254;"2023-03-29T23:59:59.999Z"
3.8244931273;3.8735466742;3.8220301667;3.8682811096;859735.637240513;145326724.90591246;"2023-03-29T23:59:59.999Z"
3.869301924;3.869301924;3.8333757931;3.8333757931;876097.3881576102;144566865.62907735;"2023-03-29T23:59:59.999Z"
3.8471953642;3.8498661059;3.8337297705;3.8337297705;873969.6289192426;144123312.1343305;"2023-03-29T23:59:59.999Z"
3.8494983947;3.8497889266;3.8281379707;3.8476985907;874547.6582551926;144757496.23100758;"2023-03-29T23:59:59.999Z"
3.8317139817;3.8453456567;3.8138134092;3.8138134092;876736.9528884141;143612141.20393935;"2023-03-29T23:59:59.999Z"
3.833391623;3.8360765265;3.8237211724;3.8307224177;877226.750035705;144008782.1626858;"2023-03-29T23:59:59.999Z"
3.8471623708;3.8471623708;3.81634366;3.8187377539;860511.9726517462;143405582.9584789;"2023-03-29T23:59:59.999Z"
3.8308619014;3.8440946007;3.8139596579;3.8448106119;855160.5219376642;144616796.1456961;"2023-03-29T23:59:59.999Z"
3.8443523917;3.8415703508;3.8240282524;3.8377122874;808905.9388787863;144400854.55271372;"2023-03-29T23:59:59.999Z"
3.8247138053;3.8375934069;3.8234434164;3.823177141;755318.6384274553;144057563.73228228;"2023-03-29T23:59:59.999Z"
3.8233647232;3.8413806305;3.8240644202;3.8384343575;709792.6992569594;144380832.31928915;"2023-03-29T23:59:59.999Z"
3.8398383148;3.8427329226;3.8247930959;3.8247930959;667061.167070704;143807921.4797483;"2023-03-29T23:59:59.999Z"
3.837977099;3.8468842801;3.8048669332;3.8310658936;653060.5900017713;144182876.3788765;"2023-03-29T23:59:59.999Z"
3.8311181476;3.8422766411;3.7986048819;3.7995189001;593757.526303043;142926108.35220858;"2023-03-29T23:59:59.999Z"
3.8137388377;3.8137388377;3.7802821802;3.7968508744;573797.0781193225;142856668.31233364;"2023-03-29T23:59:59.999Z"
3.796458657;3.7999216339;3.7820575915;3.7850945082;523322.408731196;142383671.3777597;"2023-03-29T23:59:59.999Z"
3.7997559275;3.7997559275;3.7736774459;3.7855387801;478009.4477331622;142349290.20875183;"2023-03-30T23:59:59.999Z"
3.7961947697;3.8097960995;3.7831370787;3.7953402787;438551.6011931341;142696716.57317543;"2023-03-30T23:59:59.999Z"
3.8077422472;3.8570092029;3.7936379469;3.8504605576;381237.4280047521;144829436.73871273;"2023-03-30T23:59:59.999Z"
3.8377393968;3.8620069796;3.7803397599;3.8601314725;364368.6158032343;145242983.33262303;"2023-03-30T23:59:59.999Z"
3.8602634477;3.8636226098;3.8416468952;3.8425203427;295342.7922736193;144638404.63399434;"2023-03-30T23:59:59.999Z"
3.8435657837;3.8521792492;3.8385765875;3.849377627;217238.277074127;144864703.22308668;"2023-03-30T23:59:59.999Z"
3.8491318796;3.8538923014;3.837127539;3.8441528171;164237.1814525607;144683091.54768676;"2023-03-30T23:59:59.999Z"
3.8439509037;3.8919449607;3.8379914697;3.8863489396;130560.8982315619;146367222.27349132;"2023-03-30T23:59:59.999Z"
3.8863489396;3.8798725329;3.8697876515;3.8785021961;90413.7015756004;146346202.1236619;"2023-03-30T23:59:59.999Z"
3.871152857;3.890544;3.8667561688;3.8823038302;72290.5424563196;145808230.63092777;"2023-03-30T23:59:59.999Z"
3.8823072447;3.8895224984;3.8823072447;3.8810937179;77657.6364563787;146238806.52907866;"2023-03-30T23:59:59.999Z"
3.8820938775;3.8954087954;3.8808093401;3.8802488991;79513.2677281806;146042697.81423128;"2023-03-30T23:59:59.999Z"
3.9011512341;3.9128111719;3.9004401695;3.9105938204;75404.7855231303;147051785.2427231;"2023-03-30T23:59:59.999Z"
3.8785406241;3.8811173478;3.8656366775;3.8656366775;75529.4761401601;145586734.34608486;"2023-03-30T23:59:59.999Z"
3.8655137165;3.8702597198;3.8610722242;3.860843536;75244.4139813106;145288515.92204043;"2023-03-30T23:59:59.999Z"
3.8607324257;3.8737044697;3.8643340107;3.8642832707;75472.7873420285;145197932.94670078;"2023-03-30T23:59:59.999Z"
3.8634113599;3.8724447467;3.8529754522;3.8652791734;80352.9730691113;145477990.89706355;"2023-03-30T23:59:59.999Z"
3.8659653741;3.8739141618;3.8536170281;3.8539400634;80088.3363396985;144891282.43644026;"2023-03-30T23:59:59.999Z"
3.8627631678;3.864970737;3.8192871947;3.8282349701;81349.1367864013;144106494.1279639;"2023-03-30T23:59:59.999Z"
3.8194239534;3.8337964589;3.8194239534;3.8337964589;81304.9827801292;144263946.90040946;"2023-03-30T23:59:59.999Z"
3.8337260226;3.8571372444;3.8252698123;3.8540073464;53516.950658531;144953713.3669963;"2023-03-30T23:59:59.999Z"
3.8535289738;3.8546277433;3.8480205753;3.8517518875;53231.0959466195;144891563.47099948;"2023-03-30T23:59:59.999Z"
3.8540093865;3.8547186526;3.8482342597;3.8513912099;53637.7566708005;144870867.2343568;"2023-03-30T23:59:59.999Z"
3.8512182052;3.8520227441;3.8479708615;3.8516205578;53727.646463661;144911733.75971183;"2023-03-30T23:59:59.999Z"
3.8510117432;3.8525078259;3.8450801873;3.848803893;53207.3199840003;144938023.36972484;"2023-03-31T23:59:59.999Z"
3.8472140584;3.8499372326;3.8454076391;3.846614119;52589.8514460603;144672988.28285864;"2023-03-31T23:59:59.999Z"
3.8462207288;3.8492705303;3.8169663704;3.8195233723;107347.7073369621;143635196.1053154;"2023-03-31T23:59:59.999Z"
3.8229729415;3.8238515538;3.7525002088;3.7570325082;161044.3389555;141349042.2793878;"2023-03-31T23:59:59.999Z"
3.7461970579;3.7932937895;3.737672319;3.7932937895;260619.9851924768;142668136.9578774;"2023-03-31T23:59:59.999Z"
3.7934995309;3.7934995309;3.7338896498;3.7338896498;333213.5012855636;140396620.9055831;"2023-03-31T23:59:59.999Z"
3.7332211094;3.7470114288;3.7105184405;3.7228840742;400785.7996126571;140111726.47106463;"2023-03-31T23:59:59.999Z"
3.7224737507;3.7232317078;3.672547083;3.7112208796;467196.1859102959;139407427.49364075;"2023-03-31T23:59:59.999Z"
3.7125260902;3.7531326188;3.6978832396;3.7193397303;544639.0364109532;139895829.38299793;"2023-03-31T23:59:59.999Z"
3.7350068708;3.7621944673;3.7270035845;3.7595842995;603157.7353902248;141265518.1065215;"2023-03-31T23:59:59.999Z"
3.7475229958;3.771445352;3.7399683867;3.7562673657;713026.4134424313;141126003.43603235;"2023-03-31T23:59:59.999Z"
3.7572913996;3.7762661702;3.7360252423;3.7587794539;814116.9983289463;141547869.60996282;"2023-03-31T23:59:59.999Z"
3.7479083364;3.782454046;3.7467697204;3.7624189248;904091.8839420053;141684942.8420928;"2023-03-31T23:59:59.999Z"
3.7815819963;3.8207170009;3.7703485298;3.8031070125;1040433.9619844268;142986919.97140703;"2023-03-31T23:59:59.999Z"
3.8134314726;3.8231587005;3.8043099231;3.830367679;1112832.4747221135;143596076.81036735;"2023-03-31T23:59:59.999Z"
3.8293819708;3.8455282171;3.8050192124;3.8052326482;1209933.3699580093;143283081.9813011;"2023-03-31T23:59:59.999Z"
3.8175901172;3.8387092882;3.8042154854;3.8218129508;1349739.2092154657;143729076.0808398;"2023-03-31T23:59:59.999Z"
3.821813388;3.8899026448;3.821813388;3.8863429637;1449006.4208584076;145916229.11089498;"2023-03-31T23:59:59.999Z"
3.874184047;3.8944231246;3.8702620011;3.8786040438;1547678.222993032;145968126.5173127;"2023-03-31T23:59:59.999Z"
3.870250754;3.8773274134;3.8490668023;3.8547144528;1604888.905685936;144889902.59379643;"2023-03-31T23:59:59.999Z"
3.8701958132;3.8803988328;3.8504515693;3.8504515693;1630166.5422632946;144805897.38722426;"2023-03-31T23:59:59.999Z"
3.8512362157;3.9454958734;3.8484377623;3.8657098105;1688930.3256755422;145420527.46605247;"2023-03-31T23:59:59.999Z"
3.8659662462;3.8919414905;3.8647564644;3.88603655;1730755.8575510094;146189583.2738661;"2023-03-31T23:59:59.999Z"
3.8691891628;3.887570137;3.8657303435;3.8828016145;1791097.4871561928;146069816.62221986;"2023-03-31T23:59:59.999Z"
3.866139124;3.9070988225;3.866139124;3.8869261462;1861471.589712514;150625732.8157116;"2023-04-01T23:59:59.999Z"
3.9026030211;3.9065238527;3.846426731;3.8845678339;1937992.0165052754;150534343.77699658;"2023-04-01T23:59:59.999Z"
3.8869356778;3.9083015705;3.8720093394;3.8895375075;1943817.3056534757;150726927.84055224;"2023-04-01T23:59:59.999Z"
3.8894559235;3.8916101679;3.857010796;3.8720027754;1924978.6576393554;150047423.84195268;"2023-04-01T23:59:59.999Z"
3.8708834237;3.8929102688;3.8541105931;3.8837554175;1899315.230084675;150502860.80077055;"2023-04-01T23:59:59.999Z"
3.8849904306;3.8872424565;3.8676670551;3.8858412479;1924581.3562159552;150583690.6855339;"2023-04-01T23:59:59.999Z"
3.8852118943;3.9058589476;3.8677795674;3.8982080831;1957936.6342829159;151062928.78352892;"2023-04-01T23:59:59.999Z"
3.881981338;3.9163340449;3.8806648013;3.9121487003;1975682.7789152763;151603154.05276394;"2023-04-01T23:59:59.999Z"
3.9124602308;3.925142681;3.8960018716;3.912067086;2000374.6415551566;151599991.222671;"2023-04-01T23:59:59.999Z"
3.9123556467;3.9263608166;3.8881745639;3.9004079759;2042188.9222799174;151148178.70597464;"2023-04-01T23:59:59.999Z"
3.9003161098;3.9125601047;3.8869610535;3.8985034963;2044872.6167833575;151074252.06832248;"2023-04-01T23:59:59.999Z"
3.8991140357;3.9102763517;3.8875932723;3.9102763517;2059380.5282172377;151530472.105872;"2023-04-01T23:59:59.999Z"
3.898101201;3.9161166284;3.8954857234;3.9138753598;2057712.7686300378;151668332.20371193;"2023-04-01T23:59:59.999Z"
3.9125770462;3.9301170402;3.8951840126;3.9253077809;2049800.2334705174;152111355.05765224;"2023-04-01T23:59:59.999Z"
3.9176962847;3.9360938442;3.9176962847;3.931839166;2057705.2153710376;152364455.0985707;"2023-04-01T23:59:59.999Z"
3.9232634709;3.9325022191;3.9125332078;3.9252801826;2034852.2907480374;152110284.99824005;"2023-04-01T23:59:59.999Z"
3.9252948153;3.9320978594;3.9081647152;3.9279977583;1944045.1982678757;152215596.1607824;"2023-04-01T23:59:59.999Z"
3.9278286044;3.9308868452;3.9182485921;3.9293988932;1892141.0152020347;152269892.18042392;"2023-04-01T23:59:59.999Z"
3.9288492327;3.9306679715;3.9113140475;3.913557355;1842310.8275731537;151656017.2407539;"2023-04-01T23:59:59.999Z"
3.9135771276;3.9331790114;3.9135771276;3.9256999143;1820736.5186336732;152126558.9911126;"2023-04-01T23:59:59.999Z"
3.9254426397;3.9369459702;3.9171375341;3.9369459702;1795867.7370872728;152562359.85041186;"2023-04-01T23:59:59.999Z"
3.9374853137;3.9412269174;3.9252495019;3.9397097095;1771445.5042129525;152669458.7614558;"2023-04-01T23:59:59.999Z"
3.9402298227;3.9440325501;3.9339789435;3.9435827454;1759371.8570895921;152819544.3916672;"2023-04-01T23:59:59.999Z"
3.9364437246;3.9649613395;3.9316836443;3.9557791494;1731990.2141775917;153292172.69745353;"2023-04-01T23:59:59.999Z"
3.9557791494;3.961852407;3.9456891565;3.9531617073;1729244.7987577517;153190742.91732317;"2023-04-02T23:59:59.999Z"
3.9525316136;3.9525316136;3.9397987285;3.9506993115;1732290.4885939518;153095321.4741777;"2023-04-02T23:59:59.999Z"
3.9513821762;3.9564423075;3.9449843215;3.9509638411;1733351.4840953117;153105572.2825162;"2023-04-02T23:59:59.999Z"
3.9509638411;3.9581301902;3.9499496504;3.9557099641;1723433.7528979515;153289491.41999295;"2023-04-02T23:59:59.999Z"
3.9560920934;3.9580732648;3.9484374814;3.9504604895;1727075.7185803517;153086066.5738287;"2023-04-02T23:59:59.999Z"
3.9534634688;3.9597729217;3.9502220224;3.9592902224;1745270.440474352;153428231.49408713;"2023-04-02T23:59:59.999Z"
3.9546140792;3.9599819291;3.9495079619;3.9572711624;1699173.073443271;153349989.87379494;"2023-04-02T23:59:59.999Z"
3.9585985871;3.9597926802;3.9537275172;3.9578835343;1673833.7454419108;153373720.18498337;"2023-04-02T23:59:59.999Z"
3.9555877051;3.9699191925;3.9555877051;3.9699191925;1610631.5702097896;153840119.25333017;"2023-04-02T23:59:59.999Z"
3.9690586161;3.9703544935;3.9591874695;3.9691886224;1557413.5516927484;153811808.60272264;"2023-04-02T23:59:59.999Z"
3.9610787803;3.9781398797;3.9386630217;3.9781398797;1493985.0376595075;154158682.52677205;"2023-04-02T23:59:59.999Z"
3.977504025;3.9934829368;3.9689215733;3.9701004253;1446076.3559587465;153847142.057741;"2023-04-02T23:59:59.999Z"
3.9700931305;4.0020553875;3.9612929609;3.9996544396;1389006.5206435453;154993911.2461065;"2023-04-02T23:59:59.999Z"
3.9989873445;3.9989873445;3.9490910669;3.9671582799;1285818.5576253836;153734625.73353484;"2023-04-02T23:59:59.999Z"
3.9671582799;3.9773712347;3.9427045841;3.9613910258;1228897.6294161824;153511133.69098973;"2023-04-02T23:59:59.999Z"
3.9698755743;3.9730525826;3.8976619532;3.9140753003;1236317.9510577826;151677562.93363214;"2023-04-02T23:59:59.999Z"
3.9152433348;3.9197272834;3.8892718238;3.9086665025;1208640.134070022;151467961.50703394;"2023-04-02T23:59:59.999Z"
3.9090653123;3.9108983558;3.8740819447;3.8934174062;1271080.5523416232;150877031.16697043;"2023-04-02T23:59:59.999Z"
3.8766261215;3.937582304;3.8758319046;3.9350762011;1305388.9222099439;152491385.45799172;"2023-04-02T23:59:59.999Z"
3.935731285;3.9561898324;3.8893603592;3.9412045427;1357792.1814690249;152873130.96606195;"2023-04-02T23:59:59.999Z"
3.9554219155;3.9745538368;3.9393793361;3.9582272808;1428606.574660477;153336721.2587383;"2023-04-02T23:59:59.999Z"
3.9756554571;3.9875670009;3.9515887866;3.967062426;1459297.0350763092;153806181.19203535;"2023-04-02T23:59:59.999Z"
3.9684628327;3.9731185031;3.91526402;3.9324950588;1495539.5080337415;151993769.50401375;"2023-04-02T23:59:59.999Z"
3.9339921323;3.9604044907;3.9175991857;3.9589954002;1524120.2101786954;153234141.8267666;"2023-04-02T23:59:59.999Z"
3.9642785425;3.9836050482;3.9584367291;3.9611465834;1462969.2613443963;153411057.52800784;"2023-04-03T23:59:59.999Z"
3.9779841337;3.988170251;3.9410119293;3.9590373361;1435462.8058445058;153387548.48953262;"2023-04-03T23:59:59.999Z"
3.9591305834;3.9609004359;3.9380765394;3.9624606608;1407778.2380480163;153304400.06932423;"2023-04-03T23:59:59.999Z"
3.9248506553;3.9504693415;3.897485031;3.9017777534;1444563.9807334126;151208921.3592445;"2023-04-03T23:59:59.999Z"
3.9017777534;3.9409512049;3.9030168353;3.938333955;1386103.634353518;152531274.911385;"2023-04-03T23:59:59.999Z"
3.9234496698;3.9434238028;3.8511862481;3.8673277982;1320349.623100124;149921308.17838183;"2023-04-03T23:59:59.999Z"
3.8674039372;3.927587094;3.8642672029;3.910358291;1271947.9987213933;152045724.18306443;"2023-04-03T23:59:59.999Z"
3.893858042;3.9117979295;3.8880329033;3.9036814581;1195855.4294757212;151628783.97297096;"2023-04-03T23:59:59.999Z"
3.905040879;3.936719423;3.8887057334;3.9355187427;1169025.441676549;152437761.7684127;"2023-04-03T23:59:59.999Z"
3.919727997;3.947889651;3.9112926534;3.9450789007;1135103.6577175146;153151191.0055465;"2023-04-03T23:59:59.999Z"
3.946323056;3.9523645488;3.9191057655;3.9523645488;1098083.9814116668;153366259.79532078;"2023-04-03T23:59:59.999Z"
3.9336914977;3.949933129;3.8995037915;3.8995037915;1014149.5872689079;151294390.1253442;"2023-04-03T23:59:59.999Z"
3.9451014754;3.9624674148;3.9274110602;3.9624674148;1015460.9968029774;153462209.90260947;"2023-04-03T23:59:59.999Z"
3.9321371551;3.9365324738;3.9135750497;3.9326138617;961702.7863579196;152622166.40421152;"2023-04-03T23:59:59.999Z"
3.9339854508;3.9340273926;3.8645083199;3.8645122394;946090.3028423161;149725949.93042767;"2023-04-03T23:59:59.999Z"
