open;high;low;close;volume;marketCap;timestamp
1.1097126402;1.1150735194;1.1094960649;1.1120042884;389338.11;43089379.86;"2023-04-28T23:59:59.999Z"
1.1118699792;1.1147404783;1.1084209596;1.1146541142;384742.19;43192058.73;"2023-04-28T23:59:59.999Z"
1.1147463067;1.117231772;1.1121014625;1.1144613218;389910.26;43184588.16;"2023-04-28T23:59:59.999Z"
1.1143704346;1.1164616847;1.1133556663;1.1158285984;385175.81;43237569.15;"2023-04-28T23:59:59.999Z"
1.1158907658;1.1158907658;1.1131965905;1.1134074883;382940.51;43143752.85;"2023-04-28T23:59:59.999Z"
1.1133689237;1.1142653999;1.1111245245;1.1113370777;365535.02;43063525.89;"2023-04-29T23:59:59.999Z"
1.1112411268;1.1145600464;1.1112411268;1.1143350127;348767.18;43179693.75;"2023-04-29T23:59:59.999Z"
1.1144160314;1.1144160314;1.1101124504;1.1124327489;342862.15;43105982.36;"2023-04-29T23:59:59.999Z"
1.1124476549;1.1162562248;1.112082433;1.1129264314;341049.74;43125112.21;"2023-04-29T23:59:59.999Z"
1.1129281399;1.1148673787;1.1104667468;1.1109765347;339166.76;43049555.08;"2023-04-29T23:59:59.999Z"
1.1109789061;1.118053995;1.1101800505;1.1175286852;332224.56;43303446.28;"2023-04-29T23:59:59.999Z"
1.1146814782;1.1149436718;1.1103947921;1.1104731567;333567.23;43030049.53;"2023-04-29T23:59:59.999Z"
1.1104249514;1.1130829772;1.1097921546;1.1129528247;333513.39;43126134.9;"2023-04-29T23:59:59.999Z"
1.1130612466;1.1137883394;1.1108769332;1.1110840959;329831.52;43053722.98;"2023-04-29T23:59:59.999Z"
1.1109494531;1.1177044085;1.1109494531;1.1149047261;313736.26;43201769.7;"2023-04-29T23:59:59.999Z"
1.1148881502;1.1220102813;1.096494533;1.1040154079;333017.41;42779816.3;"2023-04-29T23:59:59.999Z"
1.104026327;1.1085818977;1.0977094526;1.0977094526;330320.69;42535464.99;"2023-04-29T23:59:59.999Z"
1.0978313431;1.1080488723;1.0977960882;1.100537424;329942.81;42645046.86;"2023-04-29T23:59:59.999Z"
1.1005386174;1.1039257833;1.095090682;1.0990650932;320156.26;42587995.08;"2023-04-29T23:59:59.999Z"
1.0991018849;1.105367883;1.0991018849;1.1007152858;328094.46;42651938.86;"2023-04-29T23:59:59.999Z"
1.1008245661;1.1058896319;1.0976264264;1.1058505785;321794.04;42850927.82;"2023-04-29T23:59:59.999Z"
1.1059356933;1.1059356933;1.08836909;1.0967345492;318907.03;42497688.12;"2023-04-29T23:59:59.999Z"
1.0966935519;1.1023965743;1.0966034361;1.1016075423;309183.8;42686513.16;"2023-04-29T23:59:59.999Z"
1.1025695646;1.1025695646;1.097586315;1.0978408967;304572.01;42540558.29;"2023-04-29T23:59:59.999Z"
1.0978553135;1.1050473081;1.0930965572;1.0930965572;305636.48;42356718.49;"2023-04-29T23:59:59.999Z"
1.0930738292;1.099832254;1.0875112415;1.0931985661;310599.47;42360671.25;"2023-04-29T23:59:59.999Z"
1.0928980761;1.0984353263;1.0855001604;1.0855001604;304612.41;42062363.48;"2023-04-29T23:59:59.999Z"
1.0855027046;1.1019261288;1.0854754575;1.0952497949;312611.39;42440154.9;"2023-04-29T23:59:59.999Z"
1.0952615437;1.0992236038;1.0939127536;1.0954088951;315611.3;42446319.92;"2023-04-29T23:59:59.999Z"
1.0959928944;1.0962389881;1.0940617976;1.0940617976;317032.15;42394120.83;"2023-04-30T23:59:59.999Z"
1.0936259917;1.0948906033;1.0909873125;1.093759787;320942.97;42382418.13;"2023-04-30T23:59:59.999Z"
1.0940228068;1.0940228068;1.080462336;1.0853339227;325771.16;42055921.84;"2023-04-30T23:59:59.999Z"
1.0851320866;1.0890952717;1.0851320866;1.0881689261;325690.44;42165776.22;"2023-04-30T23:59:59.999Z"
1.0882203972;1.0882203972;1.086171743;1.0871991073;325784.62;42128196.41;"2023-04-30T23:59:59.999Z"
1.0871944079;1.0940841374;1.0834604568;1.0939033204;329926.08;42387979.93;"2023-04-30T23:59:59.999Z"
1.0938161917;1.0958855214;1.0937072165;1.0956876333;320986.66;42457120.77;"2023-04-30T23:59:59.999Z"
1.0957593474;1.1001087548;1.0896551499;1.0897134013;320053.72;42225623.51;"2023-04-30T23:59:59.999Z"
1.0897019584;1.0964533813;1.0870989632;1.0926737255;322469.09;42340333.96;"2023-04-30T23:59:59.999Z"
1.0928196531;1.092844985;1.0917671199;1.0918410819;311599.26;42308069.62;"2023-04-30T23:59:59.999Z"
1.0918798706;1.0930052704;1.0916059388;1.0926854401;284234.08;42340787.89;"2023-04-30T23:59:59.999Z"
1.0928930143;1.0944951306;1.0920728254;1.0935290278;280982.42;42373476.31;"2023-04-30T23:59:59.999Z"
1.0935307205;1.0944085784;1.0920966838;1.0935459485;274589.5;42374131.96;"2023-04-30T23:59:59.999Z"
1.0892236323;1.0950016612;1.0889652925;1.0949411362;272635.79;42428194.5;"2023-04-30T23:59:59.999Z"
1.0947951333;1.0969462274;1.0947951333;1.0958774395;272693.27;42464475.58;"2023-04-30T23:59:59.999Z"
1.0958741738;1.1006894069;1.0958511983;1.0984619567;274154.07;42564623.79;"2023-04-30T23:59:59.999Z"
1.0985010537;1.1104603201;1.0985010537;1.1082373474;268620.47;42943413.25;"2023-04-30T23:59:59.999Z"
1.1081874204;1.112680859;1.1072953096;1.1103268861;267772.06;43024381.4;"2023-04-30T23:59:59.999Z"
1.1106404167;1.1135558443;1.1092637511;1.1135558443;264603.5;43149501.19;"2023-04-30T23:59:59.999Z"
1.1135173724;1.1143069727;1.0996105005;1.1001791515;261333.22;42631163.81;"2023-04-30T23:59:59.999Z"
1.0997899343;1.1047285566;1.0995115032;1.1032527612;257899.29;42750263.92;"2023-04-30T23:59:59.999Z"
1.1034786414;1.1060283327;1.1034786414;1.1043136663;254160.94;42791373.25;"2023-04-30T23:59:59.999Z"
1.1043013051;1.1065916784;1.1043013051;1.1065916784;244138.89;42879644.59;"2023-04-30T23:59:59.999Z"
1.1066424598;1.1090711152;1.1051157426;1.1084965325;242354.65;42953456.34;"2023-04-30T23:59:59.999Z"
1.1082855052;1.108487226;1.1057605602;1.1080221797;243614.41;42935075.4;"2023-05-01T23:59:59.999Z"
1.1081880775;1.1120418897;1.0939637068;1.0942544699;250076.97;42401586.38;"2023-05-01T23:59:59.999Z"
1.0930721625;1.0939168731;1.0884044695;1.0887857708;252314.83;42189678.15;"2023-05-01T23:59:59.999Z"
1.0896434939;1.0920770603;1.0896384576;1.0903800459;251421.28;42251455.18;"2023-05-01T23:59:59.999Z"
1.0901986801;1.1032509906;1.0887149851;1.089601169;258022.05;42221274.24;"2023-05-01T23:59:59.999Z"
1.0891489748;1.0979303502;1.0793221346;1.0860946166;264694.2;42085397.82;"2023-05-01T23:59:59.999Z"
1.0862200611;1.1010292423;1.0842166255;1.0923503343;272716.78;42327802.44;"2023-05-01T23:59:59.999Z"
1.0909548879;1.0911373006;1.0889359177;1.0905928314;269124.33;42259700.45;"2023-05-01T23:59:59.999Z"
1.0905945763;1.0908425185;1.087798936;1.0908108636;264465.29;42268149.03;"2023-05-01T23:59:59.999Z"
